"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3YD0MU1ND6P4SP9E4GPE3W08CLH7A2","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Tue May 12 14:32:41 PDT 2020","48","BatchId:4034323;OriginalHitTemplateId:920937340;","28800","259200","Mon May 18 10:19:10 PDT 2020","","","3018Q3ZVONEHXSRM3WSMXXNTRMARAO","A20GYPIRZOCBZK","Rejected","Wed May 13 00:04:19 PDT 2020","Wed May 13 01:03:26 PDT 2020","Sat May 16 01:03:26 PDT 2020","","Fri May 15 08:34:15 PDT 2020","You did not complete the task as described: ""Please provide at least four sentences describing the house.""","3547","0% (0/1)","0% (0/1)","0% (0/0)","1092613199"
"3YD0MU1ND6P4SP9E4GPE3W08CLH7A2","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Tue May 12 14:32:41 PDT 2020","48","BatchId:4034323;OriginalHitTemplateId:920937340;","28800","259200","Mon May 18 10:19:10 PDT 2020","","","3137ONMDKLTTYFZK3Q0WUCZDAQ4GEF","A34FJBQDKVH8SR","Approved","Tue May 12 14:32:46 PDT 2020","Tue May 12 15:23:21 PDT 2020","Fri May 15 15:23:21 PDT 2020","Fri May 15 08:34:28 PDT 2020","","","3035","100% (1/1)","100% (1/1)","0% (0/0)","7493779514"
"3YD0MU1ND6P4SP9E4GPE3W08CLH7A2","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Tue May 12 14:32:41 PDT 2020","48","BatchId:4034323;OriginalHitTemplateId:920937340;","28800","259200","Mon May 18 10:19:10 PDT 2020","","","31EUONYN20RYS324MZ2EZPW117YVON","AEIM39LVTKY5B","Rejected","Tue May 12 14:32:45 PDT 2020","Tue May 12 14:56:28 PDT 2020","Fri May 15 14:56:28 PDT 2020","","Fri May 15 08:34:15 PDT 2020","You did not complete the task as described: ""Please provide at least four sentences describing the house.""","1423","0% (0/1)","0% (0/1)","0% (0/0)","9471858995"
"3YD0MU1ND6P4SP9E4GPE3W08CLH7A2","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Tue May 12 14:32:41 PDT 2020","48","BatchId:4034323;OriginalHitTemplateId:920937340;","28800","259200","Mon May 18 10:19:10 PDT 2020","","","337RC3OW0AQQMIZ797MM78S762TLVW","A3KP8KFGG6734Q","Approved","Tue May 12 14:32:45 PDT 2020","Tue May 12 15:10:53 PDT 2020","Fri May 15 15:10:53 PDT 2020","Fri May 15 08:34:28 PDT 2020","","","2288","100% (1/1)","100% (1/1)","0% (0/0)","6151069453"
"3YD0MU1ND6P4SP9E4GPE3W08CLH7A2","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Tue May 12 14:32:41 PDT 2020","48","BatchId:4034323;OriginalHitTemplateId:920937340;","28800","259200","Mon May 18 10:19:10 PDT 2020","","","33L7PJKHCLMGUJBZAND31LIGPHET82","A2FC6G4YCZPSRG","Rejected","Tue May 12 14:32:45 PDT 2020","Tue May 12 14:59:55 PDT 2020","Fri May 15 14:59:55 PDT 2020","","Fri May 15 08:34:16 PDT 2020","You did not complete the task as described: ""Please provide at least four sentences describing the house.""","1630","0% (0/1)","0% (0/1)","0% (0/0)","1990397614"
"3YD0MU1ND6P4SP9E4GPE3W08CLH7A2","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Tue May 12 14:32:41 PDT 2020","48","BatchId:4034323;OriginalHitTemplateId:920937340;","28800","259200","Mon May 18 10:19:10 PDT 2020","","","34BBWHLWHFZ1B6R6EEU51UJTW9PWIV","A2W02BZI9OCDNX","Rejected","Tue May 12 22:34:20 PDT 2020","Tue May 12 22:41:24 PDT 2020","Fri May 15 22:41:24 PDT 2020","","Fri May 15 08:34:16 PDT 2020","You did not complete the task as described: ""Please provide at least four sentences describing the house.""","424","0% (0/1)","0% (0/1)","0% (0/0)","4219832485"
"3YD0MU1ND6P4SP9E4GPE3W08CLH7A2","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Tue May 12 14:32:41 PDT 2020","48","BatchId:4034323;OriginalHitTemplateId:920937340;","28800","259200","Mon May 18 10:19:10 PDT 2020","","","34PGFRQONTZX6HBCWWF5DVYT9P5JWN","A1C7XI68SED8JE","Approved","Wed May 13 06:26:15 PDT 2020","Wed May 13 07:15:55 PDT 2020","Sat May 16 07:15:55 PDT 2020","Fri May 15 08:34:28 PDT 2020","","","2980","100% (1/1)","100% (1/1)","0% (0/0)","7892422187"
"3YD0MU1ND6P4SP9E4GPE3W08CLH7A2","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Tue May 12 14:32:41 PDT 2020","48","BatchId:4034323;OriginalHitTemplateId:920937340;","28800","259200","Mon May 18 10:19:10 PDT 2020","","","352YTHGRO01P69X2YQ616QZNC3BH41","A3G3AIIRPT3R3R","Rejected","Tue May 12 22:34:20 PDT 2020","Tue May 12 22:56:01 PDT 2020","Fri May 15 22:56:01 PDT 2020","","Fri May 15 08:34:16 PDT 2020","You did not complete the task as described: ""Please provide at least four sentences describing the house.""","1301","0% (0/1)","0% (0/1)","0% (0/0)","1457375464"
"3YD0MU1ND6P4SP9E4GPE3W08CLH7A2","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Tue May 12 14:32:41 PDT 2020","48","BatchId:4034323;OriginalHitTemplateId:920937340;","28800","259200","Mon May 18 10:19:10 PDT 2020","","","35L9RVQFCT6ON7RHDWXJJUXHCZAUHF","A3PYD7EU2WFST6","Approved","Sat May 16 11:35:08 PDT 2020","Sat May 16 13:11:01 PDT 2020","Tue May 19 13:11:01 PDT 2020","Mon May 18 09:19:14 PDT 2020","","","5753","100% (1/1)","100% (1/1)","0% (0/0)","5852957768"
"3YD0MU1ND6P4SP9E4GPE3W08CLH7A2","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Tue May 12 14:32:41 PDT 2020","48","BatchId:4034323;OriginalHitTemplateId:920937340;","28800","259200","Mon May 18 10:19:10 PDT 2020","","","36NEMU28XK1N7PHXZTSXTNQAEU3WMU","A2MWAXV1YRK5GH","Approved","Fri May 15 08:34:24 PDT 2020","Fri May 15 09:07:12 PDT 2020","Mon May 18 09:07:12 PDT 2020","Sat May 16 11:36:26 PDT 2020","","","1968","100% (1/1)","100% (1/1)","0% (0/0)","5864351540"
"3YD0MU1ND6P4SP9E4GPE3W08CLH7A2","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Tue May 12 14:32:41 PDT 2020","48","BatchId:4034323;OriginalHitTemplateId:920937340;","28800","259200","Mon May 18 10:19:10 PDT 2020","","","37FMASSAYHF9N3TVJNY9EG68NZTBIZ","A1JVWOBGNA6KJT","Approved","Mon May 18 09:19:16 PDT 2020","Mon May 18 12:26:24 PDT 2020","Thu May 21 12:26:24 PDT 2020","Thu May 21 07:57:16 PDT 2020","","","11228","100% (1/1)","100% (1/1)","100% (1/1)","619791685"
"3YD0MU1ND6P4SP9E4GPE3W08CLH7A2","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Tue May 12 14:32:41 PDT 2020","48","BatchId:4034323;OriginalHitTemplateId:920937340;","28800","259200","Mon May 18 10:19:10 PDT 2020","","","37M28K1J0V10Z489VRJDV612H3NJAR","A1KZ21TSAYUHO4","Approved","Tue May 12 14:43:44 PDT 2020","Tue May 12 15:03:46 PDT 2020","Fri May 15 15:03:46 PDT 2020","Fri May 15 08:34:28 PDT 2020","","","1202","100% (1/1)","100% (1/1)","0% (0/0)","347667732"
"3YD0MU1ND6P4SP9E4GPE3W08CLH7A2","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Tue May 12 14:32:41 PDT 2020","48","BatchId:4034323;OriginalHitTemplateId:920937340;","28800","259200","Mon May 18 10:19:10 PDT 2020","","","39DD6S19JUZTPWUPTIOLFJFJMUGZEY","AB036D1V69QGV","Rejected","Fri May 15 08:34:24 PDT 2020","Fri May 15 11:46:13 PDT 2020","Mon May 18 11:46:13 PDT 2020","","Sat May 16 11:34:58 PDT 2020","You did not provide four sentences describing the house, per the task instructions: ""Please provide at least four sentences describing the house.""","11509","0% (0/1)","0% (0/1)","0% (0/0)","9490043953"
"3YD0MU1ND6P4SP9E4GPE3W08CLH7A2","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Tue May 12 14:32:41 PDT 2020","48","BatchId:4034323;OriginalHitTemplateId:920937340;","28800","259200","Mon May 18 10:19:10 PDT 2020","","","39GAF6DQWWODWBV3GX43NTJT8YEV1U","A33Z6BHAJUGCHY","Approved","Tue May 12 23:15:18 PDT 2020","Tue May 12 23:33:16 PDT 2020","Fri May 15 23:33:16 PDT 2020","Fri May 15 08:34:28 PDT 2020","","","1078","100% (1/1)","100% (1/1)","0% (0/0)","1291140527"
"3YD0MU1ND6P4SP9E4GPE3W08CLH7A2","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Tue May 12 14:32:41 PDT 2020","48","BatchId:4034323;OriginalHitTemplateId:920937340;","28800","259200","Mon May 18 10:19:10 PDT 2020","","","39LNWE0K4ZKOJ221JEF4J6YWCCPUI8","AC3W6TPL0I3AY","Rejected","Sat May 16 11:35:08 PDT 2020","Sat May 16 11:56:42 PDT 2020","Tue May 19 11:56:42 PDT 2020","","Mon May 18 09:19:11 PDT 2020","You did not complete the task as described: ""Please provide at least four sentences describing the house.""","1294","0% (0/1)","0% (0/1)","0% (0/0)","4850627677"
"3YD0MU1ND6P4SP9E4GPE3W08CLH7A2","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Tue May 12 14:32:41 PDT 2020","48","BatchId:4034323;OriginalHitTemplateId:920937340;","28800","259200","Mon May 18 10:19:10 PDT 2020","","","39N5ACM9HJBIGW12YYAXW7CUL5B9P9","A2JV0ESAFE7VXL","Rejected","Sat May 16 11:35:08 PDT 2020","Sat May 16 12:11:59 PDT 2020","Tue May 19 12:11:59 PDT 2020","","Mon May 18 09:19:11 PDT 2020","You did not complete the task as described: ""Please provide at least four sentences describing the house.""","2211","0% (0/1)","0% (0/1)","0% (0/0)","7311935042"
"3YD0MU1ND6P4SP9E4GPE3W08CLH7A2","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Tue May 12 14:32:41 PDT 2020","48","BatchId:4034323;OriginalHitTemplateId:920937340;","28800","259200","Mon May 18 10:19:10 PDT 2020","","","3BDCF01OG2I7QCUCEI96E7W1P4UYLO","A12FTSX85NQ8N9","Approved","Sat May 16 11:35:08 PDT 2020","Sat May 16 12:05:50 PDT 2020","Tue May 19 12:05:50 PDT 2020","Mon May 18 09:19:14 PDT 2020","","","1842","100% (1/1)","100% (1/1)","0% (0/0)","8203686941"
"3YD0MU1ND6P4SP9E4GPE3W08CLH7A2","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Tue May 12 14:32:41 PDT 2020","48","BatchId:4034323;OriginalHitTemplateId:920937340;","28800","259200","Mon May 18 10:19:10 PDT 2020","","","3D4CH1LGEFHC3J83VFKA2YY2JTOG95","A3CH1Z6J9R38G9","Approved","Tue May 12 14:56:06 PDT 2020","Tue May 12 15:30:13 PDT 2020","Fri May 15 15:30:13 PDT 2020","Fri May 15 08:34:28 PDT 2020","","","2047","100% (1/1)","100% (1/1)","0% (0/0)","2287834836"
"3YD0MU1ND6P4SP9E4GPE3W08CLH7A2","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Tue May 12 14:32:41 PDT 2020","48","BatchId:4034323;OriginalHitTemplateId:920937340;","28800","259200","Mon May 18 10:19:10 PDT 2020","","","3E7TUJ2EGHA9RZYCTPJ2WDV56279DP","A1ATL3G98SFW4V","Approved","Tue May 12 17:41:15 PDT 2020","Tue May 12 17:50:39 PDT 2020","Fri May 15 17:50:39 PDT 2020","Fri May 15 08:34:28 PDT 2020","","","564","100% (1/1)","100% (1/1)","0% (0/0)","8534138700"
"3YD0MU1ND6P4SP9E4GPE3W08CLH7A2","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Tue May 12 14:32:41 PDT 2020","48","BatchId:4034323;OriginalHitTemplateId:920937340;","28800","259200","Mon May 18 10:19:10 PDT 2020","","","3EFVCAY5L8XMGGFUYTZZZFV7RFNJ8N","A1OWHPMKE7YAGL","Approved","Tue May 12 14:32:46 PDT 2020","Tue May 12 14:52:48 PDT 2020","Fri May 15 14:52:48 PDT 2020","Fri May 15 08:34:29 PDT 2020","","","1202","100% (1/1)","100% (1/1)","0% (0/0)","2021003328"
"3YD0MU1ND6P4SP9E4GPE3W08CLH7A2","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Tue May 12 14:32:41 PDT 2020","48","BatchId:4034323;OriginalHitTemplateId:920937340;","28800","259200","Mon May 18 10:19:10 PDT 2020","","","3EICBYG649KOSJ57F5F411RQH68JCT","AOS2PVHT2HYTL","Approved","Tue May 12 16:46:09 PDT 2020","Tue May 12 17:02:45 PDT 2020","Fri May 15 17:02:45 PDT 2020","Fri May 15 08:34:29 PDT 2020","","","996","100% (1/1)","100% (1/1)","0% (0/0)","5206481791"
"3YD0MU1ND6P4SP9E4GPE3W08CLH7A2","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Tue May 12 14:32:41 PDT 2020","48","BatchId:4034323;OriginalHitTemplateId:920937340;","28800","259200","Mon May 18 10:19:10 PDT 2020","","","3EJJQNKU9WTW7FZ0922EEJAX506RH8","A2DNLHS1RSTF5R","Approved","Sat May 16 11:35:08 PDT 2020","Sat May 16 11:47:34 PDT 2020","Tue May 19 11:47:34 PDT 2020","Mon May 18 09:19:14 PDT 2020","","","746","100% (1/1)","100% (1/1)","0% (0/0)","5750092305"
"3YD0MU1ND6P4SP9E4GPE3W08CLH7A2","3EXOM20K1SXGIHAFYYYUGN4ZUT45PK","How does information change thinking?","Unlike machines, people are good at incorporating new information and adapting their thinking. But how does this process happen? You'll answer a couple of basic questions, read brief prompts (5-6 paragraphs), and then be asked to write short responses.","stories, analogies, short answer responses.","$2.00","Tue May 12 14:32:41 PDT 2020","48","BatchId:4034323;OriginalHitTemplateId:920937340;","28800","259200","Mon May 18 10:19:10 PDT 2020","","","3EKVH9QME3SYRFDD8G4NMQNR0W2D26","A1NQB9FIIJ8UGB","Rejected","Tue May 12 14:58:50 PDT 2020","Tue May 12 15:08:33 PDT 2020","Fri May 15 15:08:33 PDT 2020","","Fri May 15 08:34:16 PDT 2020","You did not complete the task as described: ""Please provide at least four sentences describing the house.""","583","0% (0/1)","0% (0/1)","0% (0/0)","3517112461"
